No.,ID,Name Variable,Value,Timestamp,Kind of Data,Connected Wifi
303,D100,Encoder Value,799,2024-04-27T16:38:17.711998,Encoder,1
282,Y222,S4/out/12,1,2024-04-27T16:38:17.790740,Output,1
283,Y234,S4/out/22,1,2024-04-27T16:38:17.893778,Output,1
304,D100,Encoder Value,844,2024-04-27T16:38:17.940173,Encoder,1
43,X55,S4/in/00,1,2024-04-27T16:38:18.015778,Input,1
305,D100,Encoder Value,923,2024-04-27T16:38:18.064637,Encoder,1
306,D100,Encoder Value,961,2024-04-27T16:38:18.181217,Encoder,1
284,Y222,S4/out/12,0,2024-04-27T16:38:18.231625,Output,1
205,D3012,goodProductRaw,32383,2024-04-27T16:38:18.279962,Counting,1
307,D100,Encoder Value,16,2024-04-27T16:38:18.333973,Encoder,1
206,D3150,ACT_BATCH_CNT,2070,2024-04-27T16:38:18.404027,Counting,1
308,D100,Encoder Value,61,2024-04-27T16:38:18.470746,Encoder,1
285,Y234,S4/out/22,0,2024-04-27T16:38:18.498325,Output,1
207,D3000,TOTAL_CNT_TR1,8421,2024-04-27T16:38:18.545812,Counting,1
309,D100,Encoder Value,113,2024-04-27T16:38:18.624964,Encoder,1
208,D3002,TOTAL_CNT_TR2,8415,2024-04-27T16:38:18.678468,Counting,1
310,D100,Encoder Value,163,2024-04-27T16:38:18.763989,Encoder,1
209,D3004,TOTAL_CNT_TR3,8410,2024-04-27T16:38:18.796454,Counting,1
286,Y224,S4/out/14,1,2024-04-27T16:38:18.850537,Output,1
311,D100,Encoder Value,212,2024-04-27T16:38:18.901236,Encoder,1
210,D3006,TOTAL_CNT_TR4,8392,2024-04-27T16:38:18.924338,Counting,1
287,Y226,S4/out/16,1,2024-04-27T16:38:18.975771,Output,1
44,X55,S4/in/00,0,2024-04-27T16:38:19.019667,Input,1
312,D100,Encoder Value,266,2024-04-27T16:38:19.053716,Encoder,1
288,Y230,S4/out/18,1,2024-04-27T16:38:19.111138,Output,1
211,D3020,GOOD_CNT_TR1,8131,2024-04-27T16:38:19.170139,Counting,1
313,D100,Encoder Value,315,2024-04-27T16:38:19.202936,Encoder,1
289,Y232,S4/out/20,1,2024-04-27T16:38:19.252174,Output,1
212,D3022,GOOD_CNT_TR2,8181,2024-04-27T16:38:19.306179,Counting,1
314,D100,Encoder Value,368,2024-04-27T16:38:19.350484,Encoder,1
213,D3024,GOOD_CNT_TR3,8014,2024-04-27T16:38:19.423915,Counting,1
290,Y224,S4/out/14,0,2024-04-27T16:38:19.487147,Output,1
214,D3026,GOOD_CNT_TR4,8057,2024-04-27T16:38:19.552668,Counting,1
315,D100,Encoder Value,411,2024-04-27T16:38:19.598368,Encoder,1
291,Y226,S4/out/16,0,2024-04-27T16:38:19.637899,Output,1
215,D3039,productCount,-31898,2024-04-27T16:38:19.700551,Counting,1
292,Y230,S4/out/18,0,2024-04-27T16:38:19.764652,Output,1
316,D100,Encoder Value,506,2024-04-27T16:38:19.849825,Encoder,1
293,Y232,S4/out/20,0,2024-04-27T16:38:19.875729,Output,1
317,D100,Encoder Value,580,2024-04-27T16:38:20.047473,Encoder,1
294,Y225,S4/out/15,1,2024-04-27T16:38:20.083020,Output,1
295,Y227,S4/out/17,1,2024-04-27T16:38:20.193297,Output,1
318,D100,Encoder Value,654,2024-04-27T16:38:20.274522,Encoder,1
296,Y231,S4/out/19,1,2024-04-27T16:38:20.299473,Output,1
319,D100,Encoder Value,728,2024-04-27T16:38:20.391012,Encoder,1
297,Y233,S4/out/21,1,2024-04-27T16:38:20.412841,Output,1
320,D100,Encoder Value,775,2024-04-27T16:38:20.525535,Encoder,1
321,D100,Encoder Value,819,2024-04-27T16:38:20.648475,Encoder,1
298,Y222,S4/out/12,1,2024-04-27T16:38:20.728325,Output,1
322,D100,Encoder Value,861,2024-04-27T16:38:20.766970,Encoder,1
299,Y225,S4/out/15,0,2024-04-27T16:38:20.848668,Output,1
323,D100,Encoder Value,907,2024-04-27T16:38:20.900500,Encoder,1
324,D100,Encoder Value,948,2024-04-27T16:38:21.018767,Encoder,1
300,Y227,S4/out/17,0,2024-04-27T16:38:21.060298,Output,1
216,D3012,goodProductRaw,32387,2024-04-27T16:38:21.124728,Counting,1
45,X55,S4/in/00,1,2024-04-27T16:38:21.161865,Input,1
325,D100,Encoder Value,10,2024-04-27T16:38:21.198122,Encoder,1
301,Y231,S4/out/19,0,2024-04-27T16:38:21.247463,Output,1
217,D3150,ACT_BATCH_CNT,2074,2024-04-27T16:38:21.310165,Counting,1
326,D100,Encoder Value,66,2024-04-27T16:38:21.360595,Encoder,1
302,Y233,S4/out/21,0,2024-04-27T16:38:21.389677,Output,1
218,D3000,TOTAL_CNT_TR1,8422,2024-04-27T16:38:21.447704,Counting,1
327,D100,Encoder Value,116,2024-04-27T16:38:21.507507,Encoder,1
219,D3002,TOTAL_CNT_TR2,8416,2024-04-27T16:38:21.569045,Counting,1
303,Y234,S4/out/22,1,2024-04-27T16:38:21.640047,Output,1
220,D3004,TOTAL_CNT_TR3,8411,2024-04-27T16:38:21.718984,Counting,1
328,D100,Encoder Value,178,2024-04-27T16:38:21.781758,Encoder,1
221,D3006,TOTAL_CNT_TR4,8393,2024-04-27T16:38:21.842426,Counting,1
46,X55,S4/in/00,0,2024-04-27T16:38:21.896838,Input,1
304,Y222,S4/out/12,0,2024-04-27T16:38:21.935985,Output,1
329,D100,Encoder Value,278,2024-04-27T16:38:21.975337,Encoder,1
222,D3020,GOOD_CNT_TR1,8132,2024-04-27T16:38:22.025380,Counting,1
305,Y223,S4/out/13,1,2024-04-27T16:38:22.089121,Output,1
306,Y224,S4/out/14,1,2024-04-27T16:38:22.119089,Output,1
330,D100,Encoder Value,342,2024-04-27T16:38:22.158533,Encoder,1
223,D3022,GOOD_CNT_TR2,8182,2024-04-27T16:38:22.202381,Counting,1
307,Y226,S4/out/16,1,2024-04-27T16:38:22.263738,Output,1
224,D3024,GOOD_CNT_TR3,8015,2024-04-27T16:38:22.336104,Counting,1
308,Y230,S4/out/18,1,2024-04-27T16:38:22.409286,Output,1
331,D100,Encoder Value,401,2024-04-27T16:38:22.433563,Encoder,1
225,D3026,GOOD_CNT_TR4,8058,2024-04-27T16:38:22.476774,Counting,1
309,Y232,S4/out/20,1,2024-04-27T16:38:22.549330,Output,1
332,D100,Encoder Value,490,2024-04-27T16:38:22.583218,Encoder,1
226,D3039,productCount,-31894,2024-04-27T16:38:22.621805,Counting,1
310,Y234,S4/out/22,0,2024-04-27T16:38:22.700606,Output,1
333,D100,Encoder Value,547,2024-04-27T16:38:22.745663,Encoder,1
311,Y235,S4/out/23,1,2024-04-27T16:38:22.825988,Output,1
334,D100,Encoder Value,593,2024-04-27T16:38:22.879589,Encoder,1
335,D100,Encoder Value,635,2024-04-27T16:38:22.999757,Encoder,1
312,Y223,S4/out/13,0,2024-04-27T16:38:23.051684,Output,1
336,D100,Encoder Value,682,2024-04-27T16:38:23.133954,Encoder,1
313,Y224,S4/out/14,0,2024-04-27T16:38:23.179568,Output,1
337,D100,Encoder Value,727,2024-04-27T16:38:23.267599,Encoder,1
338,D100,Encoder Value,767,2024-04-27T16:38:23.383274,Encoder,1
314,Y226,S4/out/16,0,2024-04-27T16:38:23.482852,Output,1
339,D100,Encoder Value,817,2024-04-27T16:38:23.522015,Encoder,1
315,Y230,S4/out/18,0,2024-04-27T16:38:23.747337,Output,1
340,D100,Encoder Value,910,2024-04-27T16:38:23.786724,Encoder,1
47,X55,S4/in/00,1,2024-04-27T16:38:23.839984,Input,1
316,Y232,S4/out/20,0,2024-04-27T16:38:23.870766,Output,1
341,D100,Encoder Value,961,2024-04-27T16:38:23.933417,Encoder,1
317,Y235,S4/out/23,0,2024-04-27T16:38:24.004886,Output,1
342,D100,Encoder Value,6,2024-04-27T16:38:24.065979,Encoder,1
227,D3012,goodProductRaw,32391,2024-04-27T16:38:24.165025,Counting,1
228,D3150,ACT_BATCH_CNT,2078,2024-04-27T16:38:24.282982,Counting,1
343,D100,Encoder Value,54,2024-04-27T16:38:24.303504,Encoder,1
318,Y224,S4/out/14,1,2024-04-27T16:38:24.354753,Output,1
229,D3000,TOTAL_CNT_TR1,8423,2024-04-27T16:38:24.405256,Counting,1
344,D100,Encoder Value,136,2024-04-27T16:38:24.444982,Encoder,1
319,Y226,S4/out/16,1,2024-04-27T16:38:24.492228,Output,1
230,D3002,TOTAL_CNT_TR2,8417,2024-04-27T16:38:24.548255,Counting,1
345,D100,Encoder Value,190,2024-04-27T16:38:24.599022,Encoder,1
320,Y230,S4/out/18,1,2024-04-27T16:38:24.630731,Output,1
321,Y232,S4/out/20,1,2024-04-27T16:38:24.660236,Output,1
231,D3004,TOTAL_CNT_TR3,8412,2024-04-27T16:38:24.700607,Counting,1
232,D3006,TOTAL_CNT_TR4,8394,2024-04-27T16:38:24.728706,Counting,1
346,D100,Encoder Value,251,2024-04-27T16:38:24.765472,Encoder,1
233,D3020,GOOD_CNT_TR1,8133,2024-04-27T16:38:24.869189,Counting,1
48,X55,S4/in/00,0,2024-04-27T16:38:24.934487,Input,1
347,D100,Encoder Value,326,2024-04-27T16:38:24.991905,Encoder,1
322,Y223,S4/out/13,1,2024-04-27T16:38:25.058833,Output,1
323,Y224,S4/out/14,0,2024-04-27T16:38:25.076719,Output,1
324,Y226,S4/out/16,0,2024-04-27T16:38:25.139654,Output,1
234,D3022,GOOD_CNT_TR2,8183,2024-04-27T16:38:25.224861,Counting,1
325,Y230,S4/out/18,0,2024-04-27T16:38:25.327113,Output,1
326,Y232,S4/out/20,0,2024-04-27T16:38:25.362710,Output,1
235,D3024,GOOD_CNT_TR3,8016,2024-04-27T16:38:25.400245,Counting,1
348,D100,Encoder Value,437,2024-04-27T16:38:25.468357,Encoder,1
327,Y235,S4/out/23,1,2024-04-27T16:38:25.524648,Output,1
236,D3026,GOOD_CNT_TR4,8059,2024-04-27T16:38:25.545241,Counting,1
237,D3039,productCount,-31890,2024-04-27T16:38:25.564281,Counting,1
328,Y223,S4/out/13,0,2024-04-27T16:38:25.661041,Output,1
349,D100,Encoder Value,545,2024-04-27T16:38:25.723607,Encoder,1
329,Y225,S4/out/15,1,2024-04-27T16:38:25.783606,Output,1
350,D100,Encoder Value,633,2024-04-27T16:38:25.874316,Encoder,1
330,Y227,S4/out/17,1,2024-04-27T16:38:25.911770,Output,1
351,D100,Encoder Value,672,2024-04-27T16:38:25.985530,Encoder,1
331,Y231,S4/out/19,1,2024-04-27T16:38:26.013703,Output,1
352,D100,Encoder Value,711,2024-04-27T16:38:26.100948,Encoder,1
332,Y233,S4/out/21,1,2024-04-27T16:38:26.114591,Output,1
353,D100,Encoder Value,747,2024-04-27T16:38:26.203917,Encoder,1
333,Y235,S4/out/23,0,2024-04-27T16:38:26.299809,Output,1
354,D100,Encoder Value,792,2024-04-27T16:38:26.328574,Encoder,1
355,D100,Encoder Value,832,2024-04-27T16:38:26.441956,Encoder,1
334,Y222,S4/out/12,1,2024-04-27T16:38:26.516305,Output,1
356,D100,Encoder Value,876,2024-04-27T16:38:26.566355,Encoder,1
335,Y225,S4/out/15,0,2024-04-27T16:38:26.718831,Output,1
357,D100,Encoder Value,951,2024-04-27T16:38:26.785269,Encoder,1
336,Y227,S4/out/17,0,2024-04-27T16:38:26.837411,Output,1
49,X55,S4/in/00,1,2024-04-27T16:38:26.850199,Input,1
238,D3012,goodProductRaw,32395,2024-04-27T16:38:26.879381,Counting,1
358,D100,Encoder Value,2,2024-04-27T16:38:26.931563,Encoder,1
337,Y231,S4/out/19,0,2024-04-27T16:38:26.974065,Output,1
338,Y233,S4/out/21,0,2024-04-27T16:38:26.999367,Output,1
239,D3150,ACT_BATCH_CNT,2082,2024-04-27T16:38:27.012972,Counting,1
359,D100,Encoder Value,54,2024-04-27T16:38:27.080482,Encoder,1
339,Y234,S4/out/22,1,2024-04-27T16:38:27.128007,Output,1
240,D3000,TOTAL_CNT_TR1,8424,2024-04-27T16:38:27.153379,Counting,1
360,D100,Encoder Value,103,2024-04-27T16:38:27.229101,Encoder,1
241,D3002,TOTAL_CNT_TR2,8418,2024-04-27T16:38:27.265543,Counting,1
361,D100,Encoder Value,145,2024-04-27T16:38:27.343173,Encoder,1
340,Y222,S4/out/12,0,2024-04-27T16:38:27.366804,Output,1
242,D3004,TOTAL_CNT_TR3,8413,2024-04-27T16:38:27.378402,Counting,1
362,D100,Encoder Value,194,2024-04-27T16:38:27.481402,Encoder,1
243,D3006,TOTAL_CNT_TR4,8395,2024-04-27T16:38:27.503819,Counting,1
244,D3020,GOOD_CNT_TR1,8134,2024-04-27T16:38:27.519498,Counting,1
50,X55,S4/in/00,0,2024-04-27T16:38:27.608526,Input,1
363,D100,Encoder Value,247,2024-04-27T16:38:27.636498,Encoder,1
245,D3022,GOOD_CNT_TR2,8184,2024-04-27T16:38:27.663288,Counting,1
341,Y224,S4/out/14,1,2024-04-27T16:38:27.741568,Output,1
364,D100,Encoder Value,298,2024-04-27T16:38:27.781756,Encoder,1
342,Y226,S4/out/16,1,2024-04-27T16:38:27.848903,Output,1
246,D3024,GOOD_CNT_TR3,8017,2024-04-27T16:38:27.893751,Counting,1
365,D100,Encoder Value,347,2024-04-27T16:38:27.928108,Encoder,1
343,Y230,S4/out/18,1,2024-04-27T16:38:27.981174,Output,1
247,D3026,GOOD_CNT_TR4,8060,2024-04-27T16:38:28.026312,Counting,1
248,D3039,productCount,-31886,2024-04-27T16:38:28.060849,Counting,1
366,D100,Encoder Value,413,2024-04-27T16:38:28.110245,Encoder,1
344,Y232,S4/out/20,1,2024-04-27T16:38:28.162773,Output,1
345,Y234,S4/out/22,0,2024-04-27T16:38:28.280762,Output,1
367,D100,Encoder Value,464,2024-04-27T16:38:28.345741,Encoder,1
368,D100,Encoder Value,535,2024-04-27T16:38:28.464615,Encoder,1
346,Y224,S4/out/14,0,2024-04-27T16:38:28.506762,Output,1
347,Y225,S4/out/15,1,2024-04-27T16:38:28.624615,Output,1
369,D100,Encoder Value,582,2024-04-27T16:38:28.693104,Encoder,1
348,Y226,S4/out/16,0,2024-04-27T16:38:28.759410,Output,1
349,Y227,S4/out/17,1,2024-04-27T16:38:28.871161,Output,1
370,D100,Encoder Value,663,2024-04-27T16:38:28.935515,Encoder,1
350,Y230,S4/out/18,0,2024-04-27T16:38:28.995718,Output,1
351,Y231,S4/out/19,1,2024-04-27T16:38:29.114354,Output,1
371,D100,Encoder Value,748,2024-04-27T16:38:29.188531,Encoder,1
352,Y232,S4/out/20,0,2024-04-27T16:38:29.242340,Output,1
372,D100,Encoder Value,833,2024-04-27T16:38:29.319305,Encoder,1
353,Y233,S4/out/21,1,2024-04-27T16:38:29.377081,Output,1
354,Y222,S4/out/12,1,2024-04-27T16:38:29.492994,Output,1
373,D100,Encoder Value,879,2024-04-27T16:38:29.551127,Encoder,1
51,X55,S4/in/00,1,2024-04-27T16:38:29.615377,Input,1
374,D100,Encoder Value,991,2024-04-27T16:38:29.776606,Encoder,1
355,Y225,S4/out/15,0,2024-04-27T16:38:29.824672,Output,1
249,D3012,goodProductRaw,32399,2024-04-27T16:38:29.876191,Counting,1
375,D100,Encoder Value,45,2024-04-27T16:38:29.936371,Encoder,1
356,Y227,S4/out/17,0,2024-04-27T16:38:29.969249,Output,1
250,D3150,ACT_BATCH_CNT,2086,2024-04-27T16:38:30.013389,Counting,1
376,D100,Encoder Value,94,2024-04-27T16:38:30.080255,Encoder,1
357,Y231,S4/out/19,0,2024-04-27T16:38:30.105081,Output,1
251,D3000,TOTAL_CNT_TR1,8425,2024-04-27T16:38:30.147229,Counting,1
358,Y233,S4/out/21,0,2024-04-27T16:38:30.226283,Output,1
252,D3002,TOTAL_CNT_TR2,8419,2024-04-27T16:38:30.268413,Counting,1
377,D100,Encoder Value,146,2024-04-27T16:38:30.331988,Encoder,1
359,Y234,S4/out/22,1,2024-04-27T16:38:30.370677,Output,1
253,D3004,TOTAL_CNT_TR3,8414,2024-04-27T16:38:30.427473,Counting,1
360,Y222,S4/out/12,0,2024-04-27T16:38:30.556263,Output,1
361,Y223,S4/out/13,1,2024-04-27T16:38:30.602326,Output,1
254,D3006,TOTAL_CNT_TR4,8396,2024-04-27T16:38:30.636997,Counting,1
378,D100,Encoder Value,253,2024-04-27T16:38:30.704597,Encoder,1
362,Y234,S4/out/22,0,2024-04-27T16:38:30.766460,Output,1
255,D3020,GOOD_CNT_TR1,8135,2024-04-27T16:38:30.795529,Counting,1
379,D100,Encoder Value,367,2024-04-27T16:38:30.856568,Encoder,1
363,Y235,S4/out/23,1,2024-04-27T16:38:30.898636,Output,1
256,D3022,GOOD_CNT_TR2,8185,2024-04-27T16:38:30.921616,Counting,1
52,X55,S4/in/00,0,2024-04-27T16:38:30.969741,Input,1
380,D100,Encoder Value,419,2024-04-27T16:38:31.005237,Encoder,1
257,D3024,GOOD_CNT_TR3,8018,2024-04-27T16:38:31.042293,Counting,1
381,D100,Encoder Value,459,2024-04-27T16:38:31.123624,Encoder,1
364,Y223,S4/out/13,0,2024-04-27T16:38:31.143049,Output,1
258,D3026,GOOD_CNT_TR4,8061,2024-04-27T16:38:31.161071,Counting,1
382,D100,Encoder Value,503,2024-04-27T16:38:31.246149,Encoder,1
259,D3039,productCount,-31882,2024-04-27T16:38:31.265887,Counting,1
365,Y225,S4/out/15,1,2024-04-27T16:38:31.349417,Output,1
366,Y227,S4/out/17,1,2024-04-27T16:38:31.452594,Output,1
383,D100,Encoder Value,547,2024-04-27T16:38:31.471089,Encoder,1
367,Y231,S4/out/19,1,2024-04-27T16:38:31.564723,Output,1
384,D100,Encoder Value,620,2024-04-27T16:38:31.580288,Encoder,1
368,Y233,S4/out/21,1,2024-04-27T16:38:31.678739,Output,1
385,D100,Encoder Value,664,2024-04-27T16:38:31.718129,Encoder,1
369,Y235,S4/out/23,0,2024-04-27T16:38:31.793033,Output,1
386,D100,Encoder Value,708,2024-04-27T16:38:31.843753,Encoder,1
387,D100,Encoder Value,747,2024-04-27T16:38:31.958194,Encoder,1
370,Y225,S4/out/15,0,2024-04-27T16:38:32.010306,Output,1
388,D100,Encoder Value,794,2024-04-27T16:38:32.086953,Encoder,1
371,Y227,S4/out/17,0,2024-04-27T16:38:32.128971,Output,1
389,D100,Encoder Value,843,2024-04-27T16:38:32.225552,Encoder,1
372,Y231,S4/out/19,0,2024-04-27T16:38:32.256757,Output,1
373,Y233,S4/out/21,0,2024-04-27T16:38:32.277990,Output,1
390,D100,Encoder Value,895,2024-04-27T16:38:32.374559,Encoder,1
53,X55,S4/in/00,1,2024-04-27T16:38:32.448211,Input,1
391,D100,Encoder Value,936,2024-04-27T16:38:32.494138,Encoder,1
374,Y222,S4/out/12,1,2024-04-27T16:38:32.513722,Output,1
392,D100,Encoder Value,978,2024-04-27T16:38:32.610857,Encoder,1
260,D3012,goodProductRaw,32403,2024-04-27T16:38:32.702077,Counting,1
375,Y234,S4/out/22,1,2024-04-27T16:38:32.721736,Output,1
393,D100,Encoder Value,24,2024-04-27T16:38:32.746923,Encoder,1
261,D3150,ACT_BATCH_CNT,2090,2024-04-27T16:38:32.866208,Counting,1
376,Y222,S4/out/12,0,2024-04-27T16:38:33.026484,Output,1
394,D100,Encoder Value,139,2024-04-27T16:38:33.086010,Encoder,1
262,D3000,TOTAL_CNT_TR1,8426,2024-04-27T16:38:33.170534,Counting,1
377,Y224,S4/out/14,1,2024-04-27T16:38:33.226156,Output,1
395,D100,Encoder Value,209,2024-04-27T16:38:33.282720,Encoder,1
263,D3002,TOTAL_CNT_TR2,8420,2024-04-27T16:38:33.339672,Counting,1
378,Y226,S4/out/16,1,2024-04-27T16:38:33.375435,Output,1
396,D100,Encoder Value,259,2024-04-27T16:38:33.428791,Encoder,1
54,X55,S4/in/00,0,2024-04-27T16:38:33.470894,Input,1
379,Y230,S4/out/18,1,2024-04-27T16:38:33.514097,Output,1
397,D100,Encoder Value,312,2024-04-27T16:38:33.582849,Encoder,1
264,D3004,TOTAL_CNT_TR3,8415,2024-04-27T16:38:33.605943,Counting,1
380,Y232,S4/out/20,1,2024-04-27T16:38:33.650883,Output,1
398,D100,Encoder Value,365,2024-04-27T16:38:33.730709,Encoder,1
381,Y234,S4/out/22,0,2024-04-27T16:38:33.774136,Output,1
265,D3006,TOTAL_CNT_TR4,8397,2024-04-27T16:38:33.837844,Counting,1
399,D100,Encoder Value,415,2024-04-27T16:38:33.872280,Encoder,1
266,D3020,GOOD_CNT_TR1,8136,2024-04-27T16:38:33.954343,Counting,1
400,D100,Encoder Value,456,2024-04-27T16:38:33.986526,Encoder,1
382,Y224,S4/out/14,0,2024-04-27T16:38:34.014067,Output,1
267,D3022,GOOD_CNT_TR2,8186,2024-04-27T16:38:34.076536,Counting,1
401,D100,Encoder Value,501,2024-04-27T16:38:34.120142,Encoder,1
268,D3024,GOOD_CNT_TR3,8019,2024-04-27T16:38:34.191266,Counting,1
383,Y226,S4/out/16,0,2024-04-27T16:38:34.233923,Output,1
402,D100,Encoder Value,552,2024-04-27T16:38:34.263842,Encoder,1
269,D3026,GOOD_CNT_TR4,8062,2024-04-27T16:38:34.338861,Counting,1
384,Y230,S4/out/18,0,2024-04-27T16:38:34.391716,Output,1
403,D100,Encoder Value,606,2024-04-27T16:38:34.429195,Encoder,1
270,D3039,productCount,-31878,2024-04-27T16:38:34.486672,Counting,1
385,Y232,S4/out/20,0,2024-04-27T16:38:34.534029,Output,1
404,D100,Encoder Value,657,2024-04-27T16:38:34.577012,Encoder,1
405,D100,Encoder Value,671,2024-04-27T16:38:34.618255,Encoder,1
406,D100,Encoder Value,716,2024-04-27T16:38:34.747166,Encoder,1
407,D100,Encoder Value,755,2024-04-27T16:38:34.855847,Encoder,1
386,Y222,S4/out/12,1,2024-04-27T16:38:34.902369,Output,1
408,D100,Encoder Value,802,2024-04-27T16:38:34.985240,Encoder,1
409,D100,Encoder Value,843,2024-04-27T16:38:35.102793,Encoder,1
387,Y234,S4/out/22,1,2024-04-27T16:38:35.126413,Output,1
410,D100,Encoder Value,891,2024-04-27T16:38:35.242667,Encoder,1
55,X55,S4/in/00,1,2024-04-27T16:38:35.316698,Input,1
411,D100,Encoder Value,934,2024-04-27T16:38:35.367132,Encoder,1
271,D3012,goodProductRaw,32407,2024-04-27T16:38:35.425056,Counting,1
272,D3150,ACT_BATCH_CNT,2094,2024-04-27T16:38:35.469613,Counting,1
388,Y222,S4/out/12,0,2024-04-27T16:38:35.525555,Output,1
412,D100,Encoder Value,10,2024-04-27T16:38:35.586738,Encoder,1
273,D3000,TOTAL_CNT_TR1,8427,2024-04-27T16:38:35.650198,Counting,1
413,D100,Encoder Value,63,2024-04-27T16:38:35.737455,Encoder,1
274,D3002,TOTAL_CNT_TR2,8421,2024-04-27T16:38:35.787755,Counting,1
414,D100,Encoder Value,109,2024-04-27T16:38:35.875680,Encoder,1
275,D3004,TOTAL_CNT_TR3,8416,2024-04-27T16:38:35.907491,Counting,1
276,D3006,TOTAL_CNT_TR4,8398,2024-04-27T16:38:36.021872,Counting,1
389,Y224,S4/out/14,1,2024-04-27T16:38:36.140555,Output,1
277,D3020,GOOD_CNT_TR1,8137,2024-04-27T16:38:36.160955,Counting,1
415,D100,Encoder Value,198,2024-04-27T16:38:36.238842,Encoder,1
390,Y226,S4/out/16,1,2024-04-27T16:38:36.272712,Output,1
278,D3022,GOOD_CNT_TR2,8187,2024-04-27T16:38:36.294721,Counting,1
416,D100,Encoder Value,286,2024-04-27T16:38:36.384448,Encoder,1
391,Y230,S4/out/18,1,2024-04-27T16:38:36.401540,Output,1
279,D3024,GOOD_CNT_TR3,8020,2024-04-27T16:38:36.426637,Counting,1
56,X55,S4/in/00,0,2024-04-27T16:38:36.500375,Input,1
417,D100,Encoder Value,336,2024-04-27T16:38:36.527508,Encoder,1
280,D3026,GOOD_CNT_TR4,8063,2024-04-27T16:38:36.554627,Counting,1
392,Y232,S4/out/20,1,2024-04-27T16:38:36.641644,Output,1
418,D100,Encoder Value,388,2024-04-27T16:38:36.660001,Encoder,1
393,Y234,S4/out/22,0,2024-04-27T16:38:36.761649,Output,1
281,D3039,productCount,-31874,2024-04-27T16:38:36.785692,Counting,1
419,D100,Encoder Value,440,2024-04-27T16:38:36.815544,Encoder,1
420,D100,Encoder Value,480,2024-04-27T16:38:36.934584,Encoder,1
394,Y224,S4/out/14,0,2024-04-27T16:38:37.003550,Output,1
421,D100,Encoder Value,527,2024-04-27T16:38:37.072839,Encoder,1
395,Y225,S4/out/15,1,2024-04-27T16:38:37.132840,Output,1
396,Y226,S4/out/16,0,2024-04-27T16:38:37.250032,Output,1
422,D100,Encoder Value,577,2024-04-27T16:38:37.306780,Encoder,1
397,Y227,S4/out/17,1,2024-04-27T16:38:37.365281,Output,1
398,Y230,S4/out/18,0,2024-04-27T16:38:37.472659,Output,1
399,Y231,S4/out/19,1,2024-04-27T16:38:37.492202,Output,1
423,D100,Encoder Value,653,2024-04-27T16:38:37.548993,Encoder,1
400,Y232,S4/out/20,0,2024-04-27T16:38:37.610914,Output,1
424,D100,Encoder Value,733,2024-04-27T16:38:37.670414,Encoder,1
401,Y233,S4/out/21,1,2024-04-27T16:38:37.723407,Output,1
425,D100,Encoder Value,780,2024-04-27T16:38:37.801529,Encoder,1
426,D100,Encoder Value,818,2024-04-27T16:38:37.910421,Encoder,1
402,Y222,S4/out/12,1,2024-04-27T16:38:37.937626,Output,1
403,Y225,S4/out/15,0,2024-04-27T16:38:38.046914,Output,1
404,Y227,S4/out/17,0,2024-04-27T16:38:38.076451,Output,1
57,X55,S4/in/00,1,2024-04-27T16:38:38.150349,Input,1
405,Y231,S4/out/19,0,2024-04-27T16:38:38.194177,Output,1
427,D100,Encoder Value,863,2024-04-27T16:38:38.273969,Encoder,1
406,Y233,S4/out/21,0,2024-04-27T16:38:38.330012,Output,1
428,D100,Encoder Value,992,2024-04-27T16:38:38.412399,Encoder,1
282,D3012,goodProductRaw,32411,2024-04-27T16:38:38.430985,Counting,1
429,D100,Encoder Value,32,2024-04-27T16:38:38.537693,Encoder,1
407,Y222,S4/out/12,0,2024-04-27T16:38:38.565952,Output,1
283,D3150,ACT_BATCH_CNT,2098,2024-04-27T16:38:38.651262,Counting,1
430,D100,Encoder Value,80,2024-04-27T16:38:38.679786,Encoder,1
284,D3000,TOTAL_CNT_TR1,8428,2024-04-27T16:38:38.774106,Counting,1
431,D100,Encoder Value,128,2024-04-27T16:38:38.818623,Encoder,1
285,D3002,TOTAL_CNT_TR2,8422,2024-04-27T16:38:38.896986,Counting,1
408,Y224,S4/out/14,1,2024-04-27T16:38:38.913063,Output,1
432,D100,Encoder Value,179,2024-04-27T16:38:38.960341,Encoder,1
286,D3004,TOTAL_CNT_TR3,8417,2024-04-27T16:38:39.014763,Counting,1
409,Y226,S4/out/16,1,2024-04-27T16:38:39.048055,Output,1
433,D100,Encoder Value,223,2024-04-27T16:38:39.084645,Encoder,1
287,D3006,TOTAL_CNT_TR4,8399,2024-04-27T16:38:39.189994,Counting,1
288,D3020,GOOD_CNT_TR1,8138,2024-04-27T16:38:39.224424,Counting,1
410,Y230,S4/out/18,1,2024-04-27T16:38:39.248747,Output,1
58,X55,S4/in/00,0,2024-04-27T16:38:39.328444,Input,1
289,D3022,GOOD_CNT_TR2,8188,2024-04-27T16:38:39.358846,Counting,1
411,Y232,S4/out/20,1,2024-04-27T16:38:39.374875,Output,1
