No.,ID,Name Variable,Value,Timestamp,Kind of Data,Connected Wifi
643,Y206,S2/out/15,0,2024-04-27T16:35:06.100709,Output,1
660,D100,Encoder Value,461,2024-04-27T16:35:06.142759,Encoder,1
423,D3026,GOOD_CNT_TR4,8002,2024-04-27T16:35:06.210771,Counting,1
644,Y211,S2/out/18,1,2024-04-27T16:35:06.238356,Output,1
661,D100,Encoder Value,514,2024-04-27T16:35:06.296109,Encoder,1
424,D3039,productCount,-32118,2024-04-27T16:35:06.378714,Counting,1
645,Y22,S2/out/01,0,2024-04-27T16:35:06.504188,Output,1
662,D100,Encoder Value,571,2024-04-27T16:35:06.550544,Encoder,1
646,Y33,S2/out/06,0,2024-04-27T16:35:06.622185,Output,1
663,D100,Encoder Value,647,2024-04-27T16:35:06.683434,Encoder,1
647,Y34,S2/out/07,0,2024-04-27T16:35:06.742324,Output,1
664,D100,Encoder Value,693,2024-04-27T16:35:06.815464,Encoder,1
648,Y35,S2/out/08,0,2024-04-27T16:35:06.857212,Output,1
649,Y36,S2/out/09,0,2024-04-27T16:35:06.883774,Output,1
665,D100,Encoder Value,746,2024-04-27T16:35:06.969240,Encoder,1
650,Y211,S2/out/18,0,2024-04-27T16:35:07.018708,Output,1
152,X33,S2/in/00,1,2024-04-27T16:35:07.061854,Input,1
666,D100,Encoder Value,800,2024-04-27T16:35:07.117137,Encoder,1
667,D100,Encoder Value,838,2024-04-27T16:35:07.225512,Encoder,1
651,Y27,S2/out/02,1,2024-04-27T16:35:07.242980,Output,1
153,X34,S2/in/01,0,2024-04-27T16:35:07.282772,Input,1
668,D100,Encoder Value,883,2024-04-27T16:35:07.354017,Encoder,1
652,Y207,S2/out/16,1,2024-04-27T16:35:07.441834,Output,1
669,D100,Encoder Value,922,2024-04-27T16:35:07.466873,Encoder,1
653,Y210,S2/out/17,1,2024-04-27T16:35:07.548730,Output,1
670,D100,Encoder Value,964,2024-04-27T16:35:07.589809,Encoder,1
425,D3012,goodProductRaw,32167,2024-04-27T16:35:07.633870,Counting,1
654,Y22,S2/out/01,1,2024-04-27T16:35:07.683022,Output,1
655,Y27,S2/out/02,0,2024-04-27T16:35:07.702482,Output,1
671,D100,Encoder Value,12,2024-04-27T16:35:07.727917,Encoder,1
426,D3150,ACT_BATCH_CNT,1854,2024-04-27T16:35:07.771995,Counting,1
656,Y33,S2/out/06,1,2024-04-27T16:35:07.839945,Output,1
427,D3000,TOTAL_CNT_TR1,8367,2024-04-27T16:35:07.898544,Counting,1
657,Y34,S2/out/07,1,2024-04-27T16:35:07.999003,Output,1
672,D100,Encoder Value,66,2024-04-27T16:35:08.014621,Encoder,1
428,D3002,TOTAL_CNT_TR2,8361,2024-04-27T16:35:08.065168,Counting,1
429,D3004,TOTAL_CNT_TR3,8356,2024-04-27T16:35:08.088790,Counting,1
658,Y35,S2/out/08,1,2024-04-27T16:35:08.146461,Output,1
673,D100,Encoder Value,173,2024-04-27T16:35:08.191024,Encoder,1
430,D3006,TOTAL_CNT_TR4,8338,2024-04-27T16:35:08.226590,Counting,1
431,D3020,GOOD_CNT_TR1,8077,2024-04-27T16:35:08.252904,Counting,1
659,Y36,S2/out/09,1,2024-04-27T16:35:08.303396,Output,1
674,D100,Encoder Value,231,2024-04-27T16:35:08.359359,Encoder,1
432,D3022,GOOD_CNT_TR2,8127,2024-04-27T16:35:08.395308,Counting,1
660,Y207,S2/out/16,0,2024-04-27T16:35:08.436861,Output,1
433,D3024,GOOD_CNT_TR3,7960,2024-04-27T16:35:08.509971,Counting,1
661,Y210,S2/out/17,0,2024-04-27T16:35:08.549503,Output,1
675,D100,Encoder Value,279,2024-04-27T16:35:08.600920,Encoder,1
434,D3026,GOOD_CNT_TR4,8003,2024-04-27T16:35:08.621705,Counting,1
154,X33,S2/in/00,0,2024-04-27T16:35:08.678549,Input,1
676,D100,Encoder Value,361,2024-04-27T16:35:08.728515,Encoder,1
435,D3039,productCount,-32114,2024-04-27T16:35:08.754328,Counting,1
662,Y206,S2/out/15,1,2024-04-27T16:35:08.795323,Output,1
677,D100,Encoder Value,411,2024-04-27T16:35:08.870820,Encoder,1
663,Y211,S2/out/18,1,2024-04-27T16:35:08.913921,Output,1
155,X34,S2/in/01,1,2024-04-27T16:35:08.950327,Input,1
678,D100,Encoder Value,463,2024-04-27T16:35:09.025206,Encoder,1
664,Y206,S2/out/15,0,2024-04-27T16:35:09.066546,Output,1
665,Y211,S2/out/18,0,2024-04-27T16:35:09.193651,Output,1
679,D100,Encoder Value,551,2024-04-27T16:35:09.361986,Encoder,1
666,Y22,S2/out/01,0,2024-04-27T16:35:09.406128,Output,1
680,D100,Encoder Value,618,2024-04-27T16:35:09.474906,Encoder,1
667,Y33,S2/out/06,0,2024-04-27T16:35:09.512432,Output,1
681,D100,Encoder Value,659,2024-04-27T16:35:09.592727,Encoder,1
668,Y34,S2/out/07,0,2024-04-27T16:35:09.621323,Output,1
682,D100,Encoder Value,702,2024-04-27T16:35:09.717133,Encoder,1
669,Y35,S2/out/08,0,2024-04-27T16:35:09.739072,Output,1
670,Y36,S2/out/09,0,2024-04-27T16:35:09.842569,Output,1
156,X33,S2/in/00,1,2024-04-27T16:35:09.929288,Input,1
683,D100,Encoder Value,747,2024-04-27T16:35:09.957010,Encoder,1
671,Y27,S2/out/02,1,2024-04-27T16:35:10.073871,Output,1
157,X34,S2/in/01,0,2024-04-27T16:35:10.153338,Input,1
684,D100,Encoder Value,828,2024-04-27T16:35:10.170795,Encoder,1
672,Y207,S2/out/16,1,2024-04-27T16:35:10.193990,Output,1
685,D100,Encoder Value,908,2024-04-27T16:35:10.300716,Encoder,1
673,Y210,S2/out/17,1,2024-04-27T16:35:10.390362,Output,1
686,D100,Encoder Value,949,2024-04-27T16:35:10.420062,Encoder,1
674,Y22,S2/out/01,1,2024-04-27T16:35:10.514814,Output,1
687,D100,Encoder Value,989,2024-04-27T16:35:10.534642,Encoder,1
675,Y27,S2/out/02,0,2024-04-27T16:35:10.617092,Output,1
436,D3012,goodProductRaw,32171,2024-04-27T16:35:10.634611,Counting,1
688,D100,Encoder Value,31,2024-04-27T16:35:10.661625,Encoder,1
676,Y33,S2/out/06,1,2024-04-27T16:35:10.741020,Output,1
437,D3150,ACT_BATCH_CNT,1858,2024-04-27T16:35:10.759023,Counting,1
438,D3000,TOTAL_CNT_TR1,8368,2024-04-27T16:35:10.830551,Counting,1
677,Y34,S2/out/07,1,2024-04-27T16:35:10.931431,Output,1
439,D3002,TOTAL_CNT_TR2,8362,2024-04-27T16:35:10.962339,Counting,1
689,D100,Encoder Value,105,2024-04-27T16:35:10.985867,Encoder,1
678,Y35,S2/out/08,1,2024-04-27T16:35:11.065261,Output,1
440,D3004,TOTAL_CNT_TR3,8357,2024-04-27T16:35:11.094266,Counting,1
690,D100,Encoder Value,192,2024-04-27T16:35:11.124337,Encoder,1
679,Y36,S2/out/09,1,2024-04-27T16:35:11.201896,Output,1
441,D3006,TOTAL_CNT_TR4,8339,2024-04-27T16:35:11.233125,Counting,1
680,Y207,S2/out/16,0,2024-04-27T16:35:11.313283,Output,1
442,D3020,GOOD_CNT_TR1,8078,2024-04-27T16:35:11.346705,Counting,1
691,D100,Encoder Value,239,2024-04-27T16:35:11.368573,Encoder,1
681,Y210,S2/out/17,0,2024-04-27T16:35:11.449012,Output,1
443,D3022,GOOD_CNT_TR2,8128,2024-04-27T16:35:11.485458,Counting,1
692,D100,Encoder Value,330,2024-04-27T16:35:11.525435,Encoder,1
158,X33,S2/in/00,0,2024-04-27T16:35:11.574504,Input,1
682,Y206,S2/out/15,1,2024-04-27T16:35:11.619186,Output,1
444,D3024,GOOD_CNT_TR3,7961,2024-04-27T16:35:11.645561,Counting,1
693,D100,Encoder Value,389,2024-04-27T16:35:11.688203,Encoder,1
683,Y211,S2/out/18,1,2024-04-27T16:35:11.756568,Output,1
445,D3026,GOOD_CNT_TR4,8004,2024-04-27T16:35:11.789181,Counting,1
694,D100,Encoder Value,448,2024-04-27T16:35:11.857405,Encoder,1
159,X34,S2/in/01,1,2024-04-27T16:35:11.889064,Input,1
684,Y206,S2/out/15,0,2024-04-27T16:35:11.945243,Output,1
695,D100,Encoder Value,501,2024-04-27T16:35:12.015104,Encoder,1
696,D100,Encoder Value,544,2024-04-27T16:35:12.138022,Encoder,1
446,D3039,productCount,-32110,2024-04-27T16:35:12.173354,Counting,1
685,Y211,S2/out/18,0,2024-04-27T16:35:12.234277,Output,1
697,D100,Encoder Value,611,2024-04-27T16:35:12.328964,Encoder,1
686,Y22,S2/out/01,0,2024-04-27T16:35:12.368349,Output,1
687,Y33,S2/out/06,0,2024-04-27T16:35:12.398908,Output,1
698,D100,Encoder Value,662,2024-04-27T16:35:12.477401,Encoder,1
688,Y34,S2/out/07,0,2024-04-27T16:35:12.526506,Output,1
699,D100,Encoder Value,711,2024-04-27T16:35:12.618481,Encoder,1
689,Y35,S2/out/08,0,2024-04-27T16:35:12.640338,Output,1
700,D100,Encoder Value,752,2024-04-27T16:35:12.738734,Encoder,1
690,Y36,S2/out/09,0,2024-04-27T16:35:12.757564,Output,1
701,D100,Encoder Value,795,2024-04-27T16:35:12.857533,Encoder,1
160,X33,S2/in/00,1,2024-04-27T16:35:12.899950,Input,1
702,D100,Encoder Value,842,2024-04-27T16:35:12.991675,Encoder,1
161,X34,S2/in/01,0,2024-04-27T16:35:13.033383,Input,1
691,Y27,S2/out/02,1,2024-04-27T16:35:13.088988,Output,1
692,Y207,S2/out/16,1,2024-04-27T16:35:13.197177,Output,1
703,D100,Encoder Value,892,2024-04-27T16:35:13.230011,Encoder,1
447,D3012,goodProductRaw,32175,2024-04-27T16:35:13.278676,Counting,1
693,Y210,S2/out/17,1,2024-04-27T16:35:13.338762,Output,1
704,D100,Encoder Value,977,2024-04-27T16:35:13.384827,Encoder,1
448,D3150,ACT_BATCH_CNT,1862,2024-04-27T16:35:13.421867,Counting,1
705,D100,Encoder Value,28,2024-04-27T16:35:13.531232,Encoder,1
449,D3000,TOTAL_CNT_TR1,8369,2024-04-27T16:35:13.555802,Counting,1
694,Y22,S2/out/01,1,2024-04-27T16:35:13.605193,Output,1
706,D100,Encoder Value,77,2024-04-27T16:35:13.676423,Encoder,1
695,Y27,S2/out/02,0,2024-04-27T16:35:13.728791,Output,1
450,D3002,TOTAL_CNT_TR2,8363,2024-04-27T16:35:13.780519,Counting,1
707,D100,Encoder Value,123,2024-04-27T16:35:13.809048,Encoder,1
696,Y33,S2/out/06,1,2024-04-27T16:35:13.854750,Output,1
451,D3004,TOTAL_CNT_TR3,8358,2024-04-27T16:35:13.911675,Counting,1
708,D100,Encoder Value,175,2024-04-27T16:35:13.954500,Encoder,1
697,Y34,S2/out/07,1,2024-04-27T16:35:13.991578,Output,1
452,D3006,TOTAL_CNT_TR4,8340,2024-04-27T16:35:14.049532,Counting,1
709,D100,Encoder Value,224,2024-04-27T16:35:14.099212,Encoder,1
698,Y35,S2/out/08,1,2024-04-27T16:35:14.119126,Output,1
453,D3020,GOOD_CNT_TR1,8079,2024-04-27T16:35:14.170238,Counting,1
710,D100,Encoder Value,270,2024-04-27T16:35:14.232409,Encoder,1
454,D3022,GOOD_CNT_TR2,8129,2024-04-27T16:35:14.284978,Counting,1
699,Y36,S2/out/09,1,2024-04-27T16:35:14.336235,Output,1
711,D100,Encoder Value,317,2024-04-27T16:35:14.365680,Encoder,1
162,X33,S2/in/00,0,2024-04-27T16:35:14.397588,Input,1
455,D3024,GOOD_CNT_TR3,7962,2024-04-27T16:35:14.419123,Counting,1
456,D3026,GOOD_CNT_TR4,8005,2024-04-27T16:35:14.445942,Counting,1
700,Y207,S2/out/16,0,2024-04-27T16:35:14.496967,Output,1
712,D100,Encoder Value,380,2024-04-27T16:35:14.542660,Encoder,1
457,D3039,productCount,-32106,2024-04-27T16:35:14.584347,Counting,1
701,Y210,S2/out/17,0,2024-04-27T16:35:14.630696,Output,1
713,D100,Encoder Value,430,2024-04-27T16:35:14.686564,Encoder,1
163,X34,S2/in/01,1,2024-04-27T16:35:14.820388,Input,1
714,D100,Encoder Value,487,2024-04-27T16:35:14.854654,Encoder,1
715,D100,Encoder Value,529,2024-04-27T16:35:14.972099,Encoder,1
716,D100,Encoder Value,568,2024-04-27T16:35:15.086716,Encoder,1
702,Y22,S2/out/01,0,2024-04-27T16:35:15.117055,Output,1
717,D100,Encoder Value,610,2024-04-27T16:35:15.209262,Encoder,1
703,Y33,S2/out/06,0,2024-04-27T16:35:15.230267,Output,1
718,D100,Encoder Value,654,2024-04-27T16:35:15.338732,Encoder,1
704,Y34,S2/out/07,0,2024-04-27T16:35:15.426997,Output,1
719,D100,Encoder Value,697,2024-04-27T16:35:15.462524,Encoder,1
705,Y35,S2/out/08,0,2024-04-27T16:35:15.549775,Output,1
720,D100,Encoder Value,742,2024-04-27T16:35:15.590170,Encoder,1
706,Y36,S2/out/09,0,2024-04-27T16:35:15.667602,Output,1
721,D100,Encoder Value,792,2024-04-27T16:35:15.728438,Encoder,1
164,X33,S2/in/00,1,2024-04-27T16:35:15.763432,Input,1
722,D100,Encoder Value,840,2024-04-27T16:35:15.866636,Encoder,1
165,X34,S2/in/01,0,2024-04-27T16:35:15.897991,Input,1
707,Y27,S2/out/02,1,2024-04-27T16:35:15.939941,Output,1
708,Y207,S2/out/16,1,2024-04-27T16:35:16.073203,Output,1
723,D100,Encoder Value,939,2024-04-27T16:35:16.149028,Encoder,1
458,D3012,goodProductRaw,32179,2024-04-27T16:35:16.179847,Counting,1
709,Y210,S2/out/17,1,2024-04-27T16:35:16.210682,Output,1
724,D100,Encoder Value,989,2024-04-27T16:35:16.296266,Encoder,1
459,D3150,ACT_BATCH_CNT,1866,2024-04-27T16:35:16.319221,Counting,1
710,Y22,S2/out/01,1,2024-04-27T16:35:16.364218,Output,1
725,D100,Encoder Value,43,2024-04-27T16:35:16.454276,Encoder,1
711,Y27,S2/out/02,0,2024-04-27T16:35:16.504674,Output,1
460,D3000,TOTAL_CNT_TR1,8370,2024-04-27T16:35:16.601046,Counting,1
461,D3002,TOTAL_CNT_TR2,8364,2024-04-27T16:35:16.641447,Counting,1
712,Y33,S2/out/06,1,2024-04-27T16:35:16.707233,Output,1
726,D100,Encoder Value,163,2024-04-27T16:35:16.799013,Encoder,1
713,Y34,S2/out/07,1,2024-04-27T16:35:16.839638,Output,1
462,D3004,TOTAL_CNT_TR3,8359,2024-04-27T16:35:16.901097,Counting,1
727,D100,Encoder Value,213,2024-04-27T16:35:16.940532,Encoder,1
714,Y35,S2/out/08,1,2024-04-27T16:35:16.970796,Output,1
463,D3006,TOTAL_CNT_TR4,8341,2024-04-27T16:35:17.036510,Counting,1
728,D100,Encoder Value,260,2024-04-27T16:35:17.077471,Encoder,1
715,Y36,S2/out/09,1,2024-04-27T16:35:17.099464,Output,1
166,X33,S2/in/00,0,2024-04-27T16:35:17.154007,Input,1
464,D3020,GOOD_CNT_TR1,8080,2024-04-27T16:35:17.176266,Counting,1
729,D100,Encoder Value,311,2024-04-27T16:35:17.224081,Encoder,1
465,D3022,GOOD_CNT_TR2,8130,2024-04-27T16:35:17.288076,Counting,1
716,Y207,S2/out/16,0,2024-04-27T16:35:17.317579,Output,1
730,D100,Encoder Value,361,2024-04-27T16:35:17.360871,Encoder,1
466,D3024,GOOD_CNT_TR3,7963,2024-04-27T16:35:17.413101,Counting,1
717,Y210,S2/out/17,0,2024-04-27T16:35:17.450043,Output,1
731,D100,Encoder Value,411,2024-04-27T16:35:17.505628,Encoder,1
167,X34,S2/in/01,1,2024-04-27T16:35:17.536256,Input,1
467,D3026,GOOD_CNT_TR4,8006,2024-04-27T16:35:17.560171,Counting,1
732,D100,Encoder Value,487,2024-04-27T16:35:17.727330,Encoder,1
468,D3039,productCount,-32102,2024-04-27T16:35:17.759192,Counting,1
733,D100,Encoder Value,529,2024-04-27T16:35:17.836918,Encoder,1
718,Y22,S2/out/01,0,2024-04-27T16:35:17.897340,Output,1
734,D100,Encoder Value,574,2024-04-27T16:35:17.978304,Encoder,1
719,Y33,S2/out/06,0,2024-04-27T16:35:18.022671,Output,1
720,Y34,S2/out/07,0,2024-04-27T16:35:18.055718,Output,1
721,Y35,S2/out/08,0,2024-04-27T16:35:18.087243,Output,1
722,Y36,S2/out/09,0,2024-04-27T16:35:18.127053,Output,1
735,D100,Encoder Value,646,2024-04-27T16:35:18.190216,Encoder,1
736,D100,Encoder Value,688,2024-04-27T16:35:18.309584,Encoder,1
723,Y207,S2/out/16,1,2024-04-27T16:35:18.373432,Output,1
737,D100,Encoder Value,733,2024-04-27T16:35:18.439551,Encoder,1
724,Y27,S2/out/02,1,2024-04-27T16:35:18.594619,Output,1
738,D100,Encoder Value,776,2024-04-27T16:35:18.654276,Encoder,1
168,X33,S2/in/00,1,2024-04-27T16:35:18.715835,Input,1
725,Y210,S2/out/17,1,2024-04-27T16:35:18.744365,Output,1
739,D100,Encoder Value,864,2024-04-27T16:35:18.809136,Encoder,1
169,X34,S2/in/01,0,2024-04-27T16:35:18.947222,Input,1
726,Y27,S2/out/02,0,2024-04-27T16:35:18.963249,Output,1
740,D100,Encoder Value,904,2024-04-27T16:35:19.037474,Encoder,1
727,Y207,S2/out/16,0,2024-04-27T16:35:19.089940,Output,1
741,D100,Encoder Value,986,2024-04-27T16:35:19.166140,Encoder,1
728,Y22,S2/out/01,1,2024-04-27T16:35:19.218659,Output,1
742,D100,Encoder Value,30,2024-04-27T16:35:19.299314,Encoder,1
469,D3012,goodProductRaw,32183,2024-04-27T16:35:19.341868,Counting,1
470,D3150,ACT_BATCH_CNT,1870,2024-04-27T16:35:19.387112,Counting,1
743,D100,Encoder Value,95,2024-04-27T16:35:19.492069,Encoder,1
729,Y33,S2/out/06,1,2024-04-27T16:35:19.513785,Output,1
730,Y34,S2/out/07,1,2024-04-27T16:35:19.538805,Output,1
744,D100,Encoder Value,150,2024-04-27T16:35:19.648809,Encoder,1
731,Y35,S2/out/08,1,2024-04-27T16:35:19.650154,Output,1
471,D3000,TOTAL_CNT_TR1,8371,2024-04-27T16:35:19.740389,Counting,1
745,D100,Encoder Value,194,2024-04-27T16:35:19.771126,Encoder,1
472,D3002,TOTAL_CNT_TR2,8365,2024-04-27T16:35:19.861497,Counting,1
732,Y36,S2/out/09,1,2024-04-27T16:35:19.878777,Output,1
746,D100,Encoder Value,246,2024-04-27T16:35:19.923084,Encoder,1
473,D3004,TOTAL_CNT_TR3,8360,2024-04-27T16:35:19.994848,Counting,1
733,Y210,S2/out/17,0,2024-04-27T16:35:20.005470,Output,1
747,D100,Encoder Value,292,2024-04-27T16:35:20.054854,Encoder,1
474,D3006,TOTAL_CNT_TR4,8342,2024-04-27T16:35:20.122528,Counting,1
170,X33,S2/in/00,0,2024-04-27T16:35:20.200596,Input,1
475,D3020,GOOD_CNT_TR1,8081,2024-04-27T16:35:20.235024,Counting,1
476,D3022,GOOD_CNT_TR2,8131,2024-04-27T16:35:20.256853,Counting,1
748,D100,Encoder Value,335,2024-04-27T16:35:20.308274,Encoder,1
171,X34,S2/in/01,1,2024-04-27T16:35:20.363757,Input,1
734,Y206,S2/out/15,1,2024-04-27T16:35:20.389850,Output,1
477,D3024,GOOD_CNT_TR3,7964,2024-04-27T16:35:20.418907,Counting,1
749,D100,Encoder Value,444,2024-04-27T16:35:20.487334,Encoder,1
735,Y211,S2/out/18,1,2024-04-27T16:35:20.545303,Output,1
478,D3026,GOOD_CNT_TR4,8007,2024-04-27T16:35:20.566701,Counting,1
750,D100,Encoder Value,494,2024-04-27T16:35:20.633746,Encoder,1
479,D3039,productCount,-32098,2024-04-27T16:35:20.680385,Counting,1
751,D100,Encoder Value,564,2024-04-27T16:35:20.836579,Encoder,1
736,Y206,S2/out/15,0,2024-04-27T16:35:20.867921,Output,1
752,D100,Encoder Value,608,2024-04-27T16:35:20.965089,Encoder,1
737,Y211,S2/out/18,0,2024-04-27T16:35:20.982677,Output,1
753,D100,Encoder Value,649,2024-04-27T16:35:21.083580,Encoder,1
738,Y22,S2/out/01,0,2024-04-27T16:35:21.178058,Output,1
754,D100,Encoder Value,717,2024-04-27T16:35:21.280237,Encoder,1
739,Y33,S2/out/06,0,2024-04-27T16:35:21.374978,Output,1
755,D100,Encoder Value,760,2024-04-27T16:35:21.404096,Encoder,1
740,Y34,S2/out/07,0,2024-04-27T16:35:21.491475,Output,1
756,D100,Encoder Value,805,2024-04-27T16:35:21.526887,Encoder,1
172,X33,S2/in/00,1,2024-04-27T16:35:21.582906,Input,1
741,Y35,S2/out/08,0,2024-04-27T16:35:21.619049,Output,1
757,D100,Encoder Value,861,2024-04-27T16:35:21.684742,Encoder,1
758,D100,Encoder Value,873,2024-04-27T16:35:21.720581,Encoder,1
742,Y36,S2/out/09,0,2024-04-27T16:35:21.767120,Output,1
759,D100,Encoder Value,921,2024-04-27T16:35:21.859501,Encoder,1
173,X34,S2/in/01,0,2024-04-27T16:35:21.952920,Input,1
760,D100,Encoder Value,963,2024-04-27T16:35:21.983164,Encoder,1
743,Y22,S2/out/01,1,2024-04-27T16:35:22.008222,Output,1
761,D100,Encoder Value,9,2024-04-27T16:35:22.113299,Encoder,1
480,D3012,goodProductRaw,32187,2024-04-27T16:35:22.131488,Counting,1
744,Y33,S2/out/06,1,2024-04-27T16:35:22.212133,Output,1
762,D100,Encoder Value,56,2024-04-27T16:35:22.252815,Encoder,1
745,Y34,S2/out/07,1,2024-04-27T16:35:22.341122,Output,1
481,D3150,ACT_BATCH_CNT,1874,2024-04-27T16:35:22.365713,Counting,1
763,D100,Encoder Value,110,2024-04-27T16:35:22.411630,Encoder,1
746,Y35,S2/out/08,1,2024-04-27T16:35:22.494636,Output,1
482,D3000,TOTAL_CNT_TR1,8372,2024-04-27T16:35:22.517178,Counting,1
764,D100,Encoder Value,165,2024-04-27T16:35:22.565287,Encoder,1
747,Y36,S2/out/09,1,2024-04-27T16:35:22.628057,Output,1
483,D3002,TOTAL_CNT_TR2,8366,2024-04-27T16:35:22.652702,Counting,1
484,D3004,TOTAL_CNT_TR3,8361,2024-04-27T16:35:22.758267,Counting,1
765,D100,Encoder Value,214,2024-04-27T16:35:22.809470,Encoder,1
748,Y206,S2/out/15,1,2024-04-27T16:35:22.883330,Output,1
485,D3006,TOTAL_CNT_TR4,8343,2024-04-27T16:35:22.904009,Counting,1
766,D100,Encoder Value,300,2024-04-27T16:35:22.954044,Encoder,1
486,D3020,GOOD_CNT_TR1,8082,2024-04-27T16:35:23.022605,Counting,1
767,D100,Encoder Value,345,2024-04-27T16:35:23.082759,Encoder,1
174,X33,S2/in/00,0,2024-04-27T16:35:23.110183,Input,1
749,Y211,S2/out/18,1,2024-04-27T16:35:23.141585,Output,1
487,D3022,GOOD_CNT_TR2,8132,2024-04-27T16:35:23.188759,Counting,1
768,D100,Encoder Value,415,2024-04-27T16:35:23.280169,Encoder,1
488,D3024,GOOD_CNT_TR3,7965,2024-04-27T16:35:23.326167,Counting,1
769,D100,Encoder Value,462,2024-04-27T16:35:23.419430,Encoder,1
489,D3026,GOOD_CNT_TR4,8008,2024-04-27T16:35:23.464820,Counting,1
490,D3039,productCount,-32094,2024-04-27T16:35:23.498400,Counting,1
750,Y206,S2/out/15,0,2024-04-27T16:35:23.576306,Output,1
175,X34,S2/in/01,1,2024-04-27T16:35:23.669688,Input,1
770,D100,Encoder Value,529,2024-04-27T16:35:23.768853,Encoder,1
751,Y22,S2/out/01,0,2024-04-27T16:35:23.871624,Output,1
752,Y33,S2/out/06,0,2024-04-27T16:35:23.987780,Output,1
771,D100,Encoder Value,632,2024-04-27T16:35:24.007293,Encoder,1
753,Y34,S2/out/07,0,2024-04-27T16:35:24.097515,Output,1
754,Y35,S2/out/08,0,2024-04-27T16:35:24.197448,Output,1
772,D100,Encoder Value,705,2024-04-27T16:35:24.218972,Encoder,1
755,Y36,S2/out/09,0,2024-04-27T16:35:24.308880,Output,1
773,D100,Encoder Value,782,2024-04-27T16:35:24.339994,Encoder,1
756,Y211,S2/out/18,0,2024-04-27T16:35:24.429490,Output,1
774,D100,Encoder Value,829,2024-04-27T16:35:24.473111,Encoder,1
176,X33,S2/in/00,1,2024-04-27T16:35:24.530483,Input,1
775,D100,Encoder Value,875,2024-04-27T16:35:24.601716,Encoder,1
177,X34,S2/in/01,0,2024-04-27T16:35:24.654299,Input,1
757,Y207,S2/out/16,1,2024-04-27T16:35:24.675450,Output,1
776,D100,Encoder Value,922,2024-04-27T16:35:24.739444,Encoder,1
758,Y210,S2/out/17,1,2024-04-27T16:35:24.792976,Output,1
491,D3012,goodProductRaw,32191,2024-04-27T16:35:24.825697,Counting,1
777,D100,Encoder Value,969,2024-04-27T16:35:24.877439,Encoder,1
759,Y22,S2/out/01,1,2024-04-27T16:35:24.923400,Output,1
492,D3150,ACT_BATCH_CNT,1878,2024-04-27T16:35:24.945911,Counting,1
778,D100,Encoder Value,16,2024-04-27T16:35:25.009798,Encoder,1
760,Y33,S2/out/06,1,2024-04-27T16:35:25.047183,Output,1
493,D3000,TOTAL_CNT_TR1,8373,2024-04-27T16:35:25.072068,Counting,1
779,D100,Encoder Value,62,2024-04-27T16:35:25.147449,Encoder,1
761,Y34,S2/out/07,1,2024-04-27T16:35:25.178903,Output,1
494,D3002,TOTAL_CNT_TR2,8367,2024-04-27T16:35:25.201447,Counting,1
495,D3004,TOTAL_CNT_TR3,8362,2024-04-27T16:35:25.224967,Counting,1
780,D100,Encoder Value,116,2024-04-27T16:35:25.304431,Encoder,1
762,Y35,S2/out/08,1,2024-04-27T16:35:25.329342,Output,1
496,D3006,TOTAL_CNT_TR4,8344,2024-04-27T16:35:25.358879,Counting,1
781,D100,Encoder Value,167,2024-04-27T16:35:25.446818,Encoder,1
497,D3020,GOOD_CNT_TR1,8083,2024-04-27T16:35:25.477351,Counting,1
763,Y36,S2/out/09,1,2024-04-27T16:35:25.549168,Output,1
782,D100,Encoder Value,212,2024-04-27T16:35:25.570959,Encoder,1
498,D3022,GOOD_CNT_TR2,8133,2024-04-27T16:35:25.593423,Counting,1
764,Y207,S2/out/16,0,2024-04-27T16:35:25.666079,Output,1
783,D100,Encoder Value,255,2024-04-27T16:35:25.701598,Encoder,1
765,Y210,S2/out/17,0,2024-04-27T16:35:25.774901,Output,1
499,D3024,GOOD_CNT_TR3,7966,2024-04-27T16:35:25.808045,Counting,1
784,D100,Encoder Value,303,2024-04-27T16:35:25.839315,Encoder,1
178,X33,S2/in/00,0,2024-04-27T16:35:25.882899,Input,1
500,D3026,GOOD_CNT_TR4,8009,2024-04-27T16:35:25.937798,Counting,1
785,D100,Encoder Value,354,2024-04-27T16:35:25.983897,Encoder,1
766,Y206,S2/out/15,1,2024-04-27T16:35:26.046619,Output,1
501,D3039,productCount,-32090,2024-04-27T16:35:26.080874,Counting,1
786,D100,Encoder Value,408,2024-04-27T16:35:26.136603,Encoder,1
179,X34,S2/in/01,1,2024-04-27T16:35:26.159005,Input,1
767,Y211,S2/out/18,1,2024-04-27T16:35:26.193706,Output,1
787,D100,Encoder Value,459,2024-04-27T16:35:26.368395,Encoder,1
768,Y206,S2/out/15,0,2024-04-27T16:35:26.411020,Output,1
788,D100,Encoder Value,535,2024-04-27T16:35:26.505264,Encoder,1
789,D100,Encoder Value,595,2024-04-27T16:35:26.679819,Encoder,1
769,Y211,S2/out/18,0,2024-04-27T16:35:26.773997,Output,1
790,D100,Encoder Value,638,2024-04-27T16:35:26.803261,Encoder,1
791,D100,Encoder Value,679,2024-04-27T16:35:26.922880,Encoder,1
770,Y22,S2/out/01,0,2024-04-27T16:35:26.997428,Output,1
792,D100,Encoder Value,724,2024-04-27T16:35:27.051876,Encoder,1
